row_number,market_area,company_name,generator_name,dispatch_type,generation_source,generation_form,fuel_type,capacity_mw
11841,비수도권,주식회사 강경솔라팜원,강경솔라팜원삼척1태양광,비중앙,신재생에너지,태양광,태양광,0.901
11842,비수도권,피브이플랜트사호 주식회사,피브이4호태양광,비중앙,신재생에너지,태양광,태양광,0.959
11843,비수도권,피브이플랜트삼호 주식회사,피브이3호태양광,비중앙,신재생에너지,태양광,태양광,1.996
11844,비수도권,피브이플랜트이호 주식회사,피브이2호태양광,비중앙,신재생에너지,태양광,태양광,1.84
11845,비수도권,인포시티 유한회사,인포시티1태양광,비중앙,신재생에너지,태양광,태양광,0.099
11846,제주,대산소수력발전 주식회사,대산소수력발전기,비중앙,신재생에너지,수력,소수력,0.019
11847,제주,신흥태양광발전소,신흥태양발전기,비중앙,신재생에너지,태양광,태양광,0.099
11848,비수도권,전주문화방송(주),전주MBC이서태양광,비중앙,신재생에너지,태양광,태양광,2.062
11849,비수도권,에너지사랑 주식회사,봉성리태양광,비중앙,신재생에너지,태양광,태양광,0.618
11850,비수도권,광진쏠라 주식회사,광진쏠라4호태양광,비중앙,신재생에너지,태양광,태양광,2.495
11851,비수도권,주식회사 공주태양광발전소,공주태양광,비중앙,신재생에너지,태양광,태양광,1.921
11852,비수도권,주식회사 이에프리뉴어블스수상태양광발전소제일호,하이저수지수상태양광,비중앙,신재생에너지,태양광,태양광,2.519
11853,제주,윤서4태양광발전소,윤서4태양광,비중앙,신재생에너지,태양광,태양광,0.098
11854,제주,윤서3태양광발전소,윤서3태양광,비중앙,신재생에너지,태양광,태양광,0.098
11855,제주,윤서2태양광발전소,윤서2태양광,비중앙,신재생에너지,태양광,태양광,0.098
11856,비수도권,한국농어촌공사 안동지사,만운저수지태양광,비중앙,신재생에너지,태양광,태양광,2.007
11857,비수도권,(주)브이엘코리아,내린천4태양광,비중앙,신재생에너지,태양광,태양광,2.085
11858,수도권,주식회사 신흥그린에너지,신흥태양광발전기,비중앙,신재생에너지,태양광,태양광,0.996
11859,제주,미래태양광발전소,미래태양광a,비중앙,신재생에너지,태양광,태양광,0.298
11860,비수도권,유한회사 장수태양광발전소,우주3호태양광발전기,비중앙,신재생에너지,태양광,태양광,0.494
11861,비수도권,유한회사 장수태양광발전소,우주2호태양광발전기,비중앙,신재생에너지,태양광,태양광,0.494
11862,비수도권,유한회사 장수태양광발전소,우주1호태양광발전기,비중앙,신재생에너지,태양광,태양광,0.494
11863,비수도권,금산1호태양광발전소,금산1호태양광발전기,비중앙,신재생에너지,태양광,태양광,0.1
11864,비수도권,다남솔라태양광발전소 주식회사,경희솔라제2발전기,비중앙,신재생에너지,태양광,태양광,1.35
11865,비수도권,다남솔라태양광발전소 주식회사,경희솔라제1발전기,비중앙,신재생에너지,태양광,태양광,1.35
11866,비수도권,다성태양광발전소,다성태양광,비중앙,신재생에너지,태양광,태양광,1.151
11867,비수도권,케이솔라이호 주식회사,SD에너지태양광,비중앙,신재생에너지,태양광,태양광,1.499
11868,비수도권,의성수상태양광주식회사,조성수상태양광,비중앙,신재생에너지,태양광,태양광,2.713
11869,비수도권,의성수상태양광주식회사,개천수상태양광,비중앙,신재생에너지,태양광,태양광,2.048
11870,비수도권,주식회사 에스와이솔라,에스와이솔라태양광,비중앙,신재생에너지,태양광,태양광,1.498
11871,비수도권,은성쏠라 주식회사,은성쏠라5호태양광,비중앙,신재생에너지,태양광,태양광,2.495
11872,비수도권,금산전력 주식회사,금산전력태양광,비중앙,신재생에너지,태양광,태양광,0.099
11873,비수도권,(유)내일에너지,내일에너지태양광,비중앙,신재생에너지,태양광,태양광,0.99
11874,비수도권,(주)자혜태양광,자혜태양광,비중앙,신재생에너지,태양광,태양광,0.995
11875,비수도권,(주)노랑에너지,두산풍력발전기,비중앙,신재생에너지,풍력,풍력,3.0
11876,비수도권,한국농어촌공사 함안지사,명관수상태양광,비중앙,신재생에너지,태양광,태양광,1.212
11877,비수도권,한국수자원공사,청풍호 수상태양광 발전소,비중앙,신재생에너지,태양광,태양광,2.995
11878,비수도권,한국동서발전(주),동해시하수종말처리장태양광,비중앙,신재생에너지,태양광,태양광,2.417
11879,수도권,한국남부발전(주),신인천전망대법사면태양광,비중앙,신재생에너지,태양광,태양광,1.742
11880,비수도권,(유) 광일산업,에코에너지태양광,비중앙,신재생에너지,태양광,태양광,1.016
11881,수도권,포승그린파워(주),포승바이오발전,비중앙,신재생에너지,기력,바이오매스,43.2
11882,제주,더썬태양광발전소,더썬태양광,비중앙,신재생에너지,태양광,태양광,0.224
11883,비수도권,(주)제이엠파워,정진1호 태양광,비중앙,신재생에너지,태양광,태양광,0.499
11884,비수도권,유한회사 상화발전소,상화태양광발전기,비중앙,신재생에너지,태양광,태양광,0.497
11885,비수도권,주식회사 대창발전소,대창태양광,비중앙,신재생에너지,태양광,태양광,2.501
11886,비수도권,씨그마렌텍3원주태양광 주식회사,씨그마렌텍3원주태양광,비중앙,신재생에너지,태양광,태양광,2.387
11887,비수도권,동인에너지 와우,동인에너지와우1호태양광,비중앙,신재생에너지,태양광,태양광,0.995
11888,비수도권,지오에너지 와우,지오에너지와우1호태양광,비중앙,신재생에너지,태양광,태양광,0.983
11889,비수도권,엘에스산전(주),Gridsol부산태양광,비중앙,신재생에너지,태양광,태양광,0.912
11890,비수도권,주식회사 케이비솔라에너지,케이비솔라에너지,비중앙,신재생에너지,태양광,태양광,0.999
11891,비수도권,(주)성운,성운태양광,비중앙,신재생에너지,태양광,태양광,0.999
11892,비수도권,세명에스앤지(주),세명태양광,비중앙,신재생에너지,태양광,태양광,0.745
11893,비수도권,(주)일신산업,일신산업태양광,비중앙,신재생에너지,태양광,태양광,0.295
11894,비수도권,대명주식회사,대명태양광,비중앙,신재생에너지,태양광,태양광,0.697
11895,비수도권,자연태양광발전소,자연태양광,비중앙,신재생에너지,태양광,태양광,0.099
11896,비수도권,(유)월곡가에너지,월곡1호태양광,비중앙,신재생에너지,태양광,태양광,0.997
11897,제주,태성2호태양광발전소,태성2호태양광,비중앙,신재생에너지,태양광,태양광,0.25
11898,비수도권,주식회사 디에스피에너지3호,DSP6호태양광,비중앙,신재생에너지,태양광,태양광,2.032
11899,비수도권,주식회사 에스아이지문경,해토태양광,비중앙,신재생에너지,태양광,태양광,2.999
11900,제주,종훈쏠라 유한회사,세화태양광,비중앙,신재생에너지,태양광,태양광,0.299
11901,수도권,코리아로드태양광발전소 주식회사,코리아로드태양광3호기,비중앙,신재생에너지,태양광,태양광,1.703
11902,비수도권,(유)에스제이에너지,에스제이에너지태양광,비중앙,신재생에너지,태양광,태양광,0.495
11903,비수도권,은성에너지(주),은성에너지태양광발전,비중앙,신재생에너지,태양광,태양광,0.6
11904,비수도권,코리아에너지발전소(주),코리아에너지발전소8호기,비중앙,신재생에너지,태양광,태양광,0.063
11905,비수도권,엘에스산전(주),Gridsol화명태양광,비중앙,신재생에너지,태양광,태양광,0.998
11906,비수도권,그린쏠라에너지,그린쏠라에너지,비중앙,신재생에너지,태양광,태양광,0.456
11907,비수도권,전북에너지서비스주식회사,한국야스나가태양광,비중앙,신재생에너지,태양광,태양광,1.359
11908,비수도권,(주)제이에스파워,제이에스파워1호태양광,비중앙,신재생에너지,태양광,태양광,0.099
11909,비수도권,주식회사 최강일,최강일태양광,비중앙,신재생에너지,태양광,태양광,2.001
11910,제주,한라태양광발전소,한라태양광,비중앙,신재생에너지,태양광,태양광,0.397
11911,제주,쉬영목태양광발전소,쉬영목태양광발전소,비중앙,신재생에너지,태양광,태양광,0.099
11912,제주,한일태양광발전소,한일태양광,비중앙,신재생에너지,태양광,태양광,0.252
11913,수도권,한국서부발전(주),[서인천]발전부지내 태양광 2단계,비중앙,신재생에너지,태양광,태양광,0.09
11914,비수도권,유한회사 라미솔라,창원특수강1기태양광,비중앙,신재생에너지,태양광,태양광,1.794
11915,비수도권,유한회사 라미솔라,충주특수강2기태양광,비중앙,신재생에너지,태양광,태양광,1.004
